"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-204005","COPII-mediated vesicle transport","66","5","0.527","1.254","0.327","0.368527830256196","0.433529709785084","1","0.820927511536216","1","GM130,alphaSnap,Sec13,Spn43Aa,Spn55B","FBgn0034697,FBgn0250791,FBgn0024509,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-6807878","COPI-mediated anterograde transport","72","5","0.527","1.1495","0.201","0.441391837685443","0.355175702168808","1","0.838644491602341","1","GM130,betaTub60D,alphaSnap,alphaTub84D,betaTub85D","FBgn0034697,FBgn0003888,FBgn0250791,FBgn0003885,FBgn0003889"
"","REACTOME pathway","R-DME-196071","Metabolism of steroid hormones","74","5","0.527","1.1184","0.161","0.465297604392087","0.332269183447768","1","0.841967093661871","1","Ldsdh1,Cyp4e2,CG10863,Spn43Aa,Spn55B","FBgn0029994,FBgn0014469,FBgn0027552,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-422475","Axon guidance","150","5","0.527","0.5517","-0.858","0.952822218071139","0.0209881244543377","1","0.993189226552929","1","pen-2,sqh,DIP-zeta,Usp20-33,Ptp52F","FBgn0053198,FBgn0003514,FBgn0051708,FBgn0033916,FBgn0034085"
"","REACTOME pathway","R-DME-9675108","Nervous system development","152","5","0.527","0.5445","-0.877","0.956381843451212","0.0193686773950314","1","0.993189226552929","1","pen-2,sqh,DIP-zeta,Usp20-33,Ptp52F","FBgn0053198,FBgn0003514,FBgn0051708,FBgn0033916,FBgn0034085"
"","REACTOME pathway","R-DME-9748784","Drug ADME","152","5","0.527","0.5445","-0.877","0.956381843451212","0.0193686773950314","1","0.993189226552929","1","GstT3,Ugt49C1,CG10863,Spn43Aa,Spn55B","FBgn0031117,FBgn0034605,FBgn0027552,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-112316","Neuronal System","212","5","0.527","0.3904","-1.357","0.996639287929055","0.00146199676110524","1","0.998184465119643","1","GluRIIC,CG8852,Ac3,GLS,CG12069","FBgn0046113,FBgn0031548,FBgn0023416,FBgn0261625,FBgn0039796"
"","REACTOME pathway","R-DME-163210","Formation of ATP by chemiosmotic coupling","15","4","0.421","4.4139","2.142","0.0105681067621821","1.97600280799834","1","0.243821320298915","1","ATP6,ATPsynB,ATPsynCF6,ATPsynG","FBgn0013672,FBgn0019644,FBgn0016119,FBgn0010612"
"","REACTOME pathway","R-DME-8949613","Cristae formation","15","4","0.421","4.4139","2.142","0.0105681067621821","1.97600280799834","1","0.243821320298915","1","ATP6,ATPsynB,ATPsynCF6,ATPsynG","FBgn0013672,FBgn0019644,FBgn0016119,FBgn0010612"
"","REACTOME pathway","R-DME-3299685","Detoxification of Reactive Oxygen Species","16","4","0.421","4.138","2.049","0.0134286743883965","1.87196685659554","1","0.29913529844497","1","Cyt-c-d,Cyt-c-p,CG6888,Jafrac1","FBgn0086907,FBgn0284248,FBgn0036490,FBgn0040309"
"","REACTOME pathway","R-DME-1268020","Mitochondrial protein import","19","4","0.421","3.4847","1.801","0.0247710233257548","1.60605605172872","1","0.470649443189342","1","Tim9a,Tim10,Tim17a1,Tim17b2","FBgn0030480,FBgn0027360,FBgn0038018,FBgn0020371"
"","REACTOME pathway","R-DME-1369062","ABC transporters in lipid homeostasis","20","4","0.421","3.3104","1.727","0.029522794078999","1.5298425426597","1","0.479019012924677","1","CG3164,CG9664,Pex19,CG11069","FBgn0025683,FBgn0031515,FBgn0032407,FBgn0039244"
"","REACTOME pathway","R-DME-1592230","Mitochondrial biogenesis","20","4","0.421","3.3104","1.727","0.029522794078999","1.5298425426597","1","0.479019012924677","1","ATP6,ATPsynB,ATPsynCF6,ATPsynG","FBgn0013672,FBgn0019644,FBgn0016119,FBgn0010612"
"","REACTOME pathway","R-DME-70263","Gluconeogenesis","24","4","0.421","2.7587","1.464","0.0535774142187839","1.2710182503697","1","0.557023533889119","1","Got2,Pgi,CG9010,Mdh2","FBgn0001125,FBgn0003074,FBgn0034173,FBgn0262559"
"","REACTOME pathway","R-DME-1483249","Inositol phosphate metabolism","28","4","0.421","2.3646","1.242","0.0855981930504241","1.06753540303912","1","0.557023533889119","1","Plc21C,CG17029,Mipp1,CG9391","FBgn0004611,FBgn0036551,FBgn0026061,FBgn0037063"
"","REACTOME pathway","R-DME-983189","Kinesins","33","4","0.421","2.0063","1.005","0.135753993353279","0.867247386300553","1","0.623387499750328","1","tum,betaTub60D,alphaTub84D,betaTub85D","FBgn0086356,FBgn0003888,FBgn0003885,FBgn0003889"
"","REACTOME pathway","R-DME-8852135","Protein ubiquitination","35","4","0.421","1.8917","0.92","0.158512055115331","0.799937703345419","1","0.659639430221995","1","CG40045,Ubc2,Ubc4,hyx","FBgn0058045,FBgn0015320,FBgn0015321,FBgn0037657"
"","REACTOME pathway","R-DME-159227","Transport of the SLBP independent Mature mRNA","38","4","0.421","1.7423","0.801","0.194999651874613","0.709966163966044","1","0.703741760396647","1","Nup54,eIF4E4,eIF4E5,Sec13","FBgn0033737,FBgn0035709,FBgn0035823,FBgn0024509"
"","REACTOME pathway","R-DME-159230","Transport of the SLBP Dependant Mature mRNA","39","4","0.421","1.6977","0.764","0.207696970276654","0.682569838571919","1","0.711873427583821","1","Nup54,eIF4E4,eIF4E5,Sec13","FBgn0033737,FBgn0035709,FBgn0035823,FBgn0024509"
"","REACTOME pathway","R-DME-6811436","COPI-independent Golgi-to-ER retrograde traffic","41","4","0.421","1.6148","0.691","0.233753862608542","0.631241204003186","1","0.722511938971856","1","Pgant2,betaTub60D,alphaTub84D,betaTub85D","FBgn0031530,FBgn0003888,FBgn0003885,FBgn0003889"
"","REACTOME pathway","R-DME-1852241","Organelle biogenesis and maintenance","43","4","0.421","1.5397","0.623","0.260539408316741","0.584126577469747","1","0.754268471142982","1","ATP6,ATPsynB,ATPsynCF6,ATPsynG","FBgn0013672,FBgn0019644,FBgn0016119,FBgn0010612"
"","REACTOME pathway","R-DME-422356","Regulation of insulin secretion","43","4","0.421","1.5397","0.623","0.260539408316741","0.584126577469747","1","0.754268471142982","1","Plc21C,CG3829,Snmp2,CG12069","FBgn0004611,FBgn0035091,FBgn0035815,FBgn0039796"
"","REACTOME pathway","R-DME-159231","Transport of Mature mRNA Derived from an Intronless Transcript","45","4","0.421","1.4713","0.557","0.287872369461467","0.54080001753345","1","0.762999968364125","1","Nup54,eIF4E4,eIF4E5,Sec13","FBgn0033737,FBgn0035709,FBgn0035823,FBgn0024509"
"","REACTOME pathway","R-DME-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","46","4","0.421","1.4393","0.525","0.301689318787182","0.520440065608583","1","0.762999968364125","1","Nup54,eIF4E4,eIF4E5,Sec13","FBgn0033737,FBgn0035709,FBgn0035823,FBgn0024509"
"","REACTOME pathway","R-DME-109581","Apoptosis","47","4","0.421","1.4087","0.494","0.315578402999928","0.50089272592807","1","0.762999968364125","1","Cyt-c-d,Cyt-c-p,Drep1,Gel","FBgn0086907,FBgn0284248,FBgn0024732,FBgn0010225"
"","REACTOME pathway","R-DME-68875","Mitotic Prophase","49","4","0.421","1.3512","0.434","0.3434921398674","0.46408319645384","1","0.798645221289045","1","Lpin,Nup54,GM130,Sec13","FBgn0263593,FBgn0033737,FBgn0034697,FBgn0024509"
"","REACTOME pathway","R-DME-5357801","Programmed Cell Death","51","4","0.421","1.2982","0.377","0.371458750765256","0.430089406155511","1","0.822111348801903","1","Cyt-c-d,Cyt-c-p,Drep1,Gel","FBgn0086907,FBgn0284248,FBgn0024732,FBgn0010225"
"","REACTOME pathway","R-DME-163685","Integration of energy metabolism","53","4","0.421","1.2492","0.321","0.39933505795963","0.398662561055185","1","0.822111348801903","1","Plc21C,CG3829,Snmp2,CG12069","FBgn0004611,FBgn0035091,FBgn0035815,FBgn0039796"
"","REACTOME pathway","R-DME-418594","G alpha (i) signalling events","54","4","0.421","1.2261","0.294","0.413197974190608","0.383841816387647","1","0.822111348801903","1","Plc21C,Ac3,mAChR-B,CG12069","FBgn0004611,FBgn0023416,FBgn0037546,FBgn0039796"
"","REACTOME pathway","R-DME-9757110","Prednisone ADME","69","4","0.421","0.9595","-0.06","0.606054111641401","0.21748859804804","1","0.925558335046147","1","Ugt49C1,CG10863,Spn43Aa,Spn55B","FBgn0034605,FBgn0027552,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-8935690","Digestion","71","4","0.421","0.9325","-0.101","0.628730504138127","0.201535468459281","1","0.936092579779409","1","CG2772,Idgf3,CG6675,Lip2","FBgn0031533,FBgn0020414,FBgn0032973,FBgn0024740"
"","REACTOME pathway","R-DME-8856825","Cargo recognition for clathrin-mediated endocytosis","72","4","0.421","0.9196","-0.121","0.639750425694168","0.193989416458258","1","0.936092579779409","1","CG9132,CSN7,lqf,mAChR-B","FBgn0030791,FBgn0028836,FBgn0028582,FBgn0037546"
"","REACTOME pathway","R-DME-9013149","RAC1 GTPase cycle","74","4","0.421","0.8947","-0.161","0.6611406094594","0.179706166205434","1","0.937020734687268","1","tum,CG11807,pbl,Ser","FBgn0086356,FBgn0033996,FBgn0003041,FBgn0004197"
"","REACTOME pathway","R-DME-72202","Transport of Mature Transcript to Cytoplasm","75","4","0.421","0.8828","-0.18","0.671507101779077","0.172949389924297","1","0.937020734687268","1","Nup54,eIF4E4,eIF4E5,Sec13","FBgn0033737,FBgn0035709,FBgn0035823,FBgn0024509"
"","REACTOME pathway","R-DME-8963743","Digestion and absorption","78","4","0.421","0.8488","-0.237","0.70127896071319","0.154109190308729","1","0.948155096507368","1","CG2772,Idgf3,CG6675,Lip2","FBgn0031533,FBgn0020414,FBgn0032973,FBgn0024740"
"","REACTOME pathway","R-DME-425393","Transport of inorganic cations/anions and amino acids/oligopeptides","79","4","0.421","0.8381","-0.255","0.710759090700236","0.148277576919685","1","0.948155096507368","1","sbm,CG15279,CG5348,CG7255","FBgn0030574,FBgn0028886,FBgn0034156,FBgn0036493"
"","REACTOME pathway","R-DME-1483206","Glycerophospholipid biosynthesis","80","4","0.421","0.8276","-0.273","0.720017598054693","0.142656888784501","1","0.951114628276414","1","Gpdh1,Agpat2,Mtpalpha,Lpin","FBgn0001128,FBgn0026718,FBgn0028479,FBgn0263593"
"","REACTOME pathway","R-DME-5389840","Mitochondrial translation elongation","82","4","0.421","0.8074","-0.309","0.737872792882677","0.132018502825884","1","0.956670848944818","1","mRpS23,mRpL51,OXA1L,mRpL36","FBgn0260407,FBgn0032053,FBgn0027615,FBgn0042112"
"","REACTOME pathway","R-DME-5419276","Mitochondrial translation termination","84","4","0.421","0.7882","-0.343","0.754853618413214","0.122137258806601","1","0.963706398211336","1","mRpS23,mRpL51,OXA1L,mRpL36","FBgn0260407,FBgn0032053,FBgn0027615,FBgn0042112"
"","REACTOME pathway","R-DME-5368287","Mitochondrial translation","85","4","0.421","0.7789","-0.36","0.763020173197689","0.117463979748105","1","0.963975228428829","1","mRpS23,mRpL51,OXA1L,mRpL36","FBgn0260407,FBgn0032053,FBgn0027615,FBgn0042112"
"","REACTOME pathway","R-DME-196849","Metabolism of water-soluble vitamins and cofactors","91","4","0.421","0.7276","-0.459","0.807625773762707","0.0927898298666942","1","0.976035184686628","1","Naprt,CG8080,Naxd,CG14694","FBgn0031589,FBgn0033373,FBgn0036848,FBgn0037845"
"","REACTOME pathway","R-DME-8856828","Clathrin-mediated endocytosis","96","4","0.421","0.6897","-0.536","0.839353394741323","0.0760551487397144","1","0.991950948867058","1","CG9132,CSN7,lqf,mAChR-B","FBgn0030791,FBgn0028836,FBgn0028582,FBgn0037546"
"","REACTOME pathway","R-DME-211859","Biological oxidations","108","4","0.421","0.613","-0.706","0.897967189997094","0.0467395313321716","1","0.993189226552929","1","GstT4,GstT3,Cyp4e2,Sam-S","FBgn0030484,FBgn0031117,FBgn0014469,FBgn0005278"
"","REACTOME pathway","R-DME-1483257","Phospholipid metabolism","113","4","0.421","0.5859","-0.771","0.916222173921036","0.0379992018690193","1","0.993189226552929","1","Gpdh1,Agpat2,Mtpalpha,Lpin","FBgn0001128,FBgn0026718,FBgn0028479,FBgn0263593"
"","REACTOME pathway","R-DME-72163","mRNA Splicing - Major Pathway","138","4","0.421","0.4798","-1.059","0.970510855117439","0.0129996026854698","1","0.998184465119643","1","Cwc25,CG12343,CG14718,mdlc","FBgn0031452,FBgn0033556,FBgn0037939,FBgn0038772"
"","REACTOME pathway","R-DME-72172","mRNA Splicing","144","4","0.421","0.4598","-1.121","0.977332112617892","0.0099578311963203","1","0.998184465119643","1","Cwc25,CG12343,CG14718,mdlc","FBgn0031452,FBgn0033556,FBgn0037939,FBgn0038772"
"","REACTOME pathway","R-DME-112315","Transmission across Chemical Synapses","167","4","0.421","0.3965","-1.335","0.99202597374409","0.00347695677116531","1","0.998184465119643","1","GluRIIC,Ac3,GLS,CG12069","FBgn0046113,FBgn0023416,FBgn0261625,FBgn0039796"
"","REACTOME pathway","R-DME-8876725","Protein methylation","10","3","0.316","4.9656","2.312","0.019149168314027","1.7178500835477","1","0.401503179774893","1","RpS2,eEF1alpha1,eEF1alpha2","FBgn0004867,FBgn0284245,FBgn0000557"
"","REACTOME pathway","R-DME-432040","Vasopressin regulates renal water homeostasis via Aquaporins","15","3","0.316","3.3104","1.727","0.0580214764854191","1.23641122380445","1","0.557023533889119","1","Rip11,Eglp1,CG12069","FBgn0027335,FBgn0034882,FBgn0039796"
"","REACTOME pathway","R-DME-445717","Aquaporin-mediated transport","16","3","0.316","3.1035","1.634","0.0683121231231936","1.16550221669479","1","0.557023533889119","1","Rip11,Eglp1,CG12069","FBgn0027335,FBgn0034882,FBgn0039796"
"","REACTOME pathway","R-DME-77289","Mitochondrial Fatty Acid Beta-Oxidation","16","3","0.316","3.1035","1.634","0.0683121231231936","1.16550221669479","1","0.557023533889119","1","Acbp1,Mtpalpha,yip2","FBgn0031992,FBgn0028479,FBgn0040064"
"","REACTOME pathway","R-DME-400451","Free fatty acids regulate insulin secretion","17","3","0.316","2.921","1.546","0.0793638601553935","1.1003772168189","1","0.557023533889119","1","Plc21C,CG3829,Snmp2","FBgn0004611,FBgn0035091,FBgn0035815"
"","REACTOME pathway","R-DME-112043","PLC beta mediated events","21","3","0.316","2.3646","1.242","0.130290338496042","0.885087787613769","1","0.609909845423503","1","Plc21C,Ac3,CG12069","FBgn0004611,FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-112040","G-protein mediated events","23","3","0.316","2.159","1.11","0.159110743213876","0.79830049564578","1","0.659639430221995","1","Plc21C,Ac3,CG12069","FBgn0004611,FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-196807","Nicotinate metabolism","23","3","0.316","2.159","1.11","0.159110743213876","0.79830049564578","1","0.659639430221995","1","Naprt,CG8080,Naxd","FBgn0031589,FBgn0033373,FBgn0036848"
"","REACTOME pathway","R-DME-8866652","Synthesis of active ubiquitin: roles of E1 and E2 enzymes","23","3","0.316","2.159","1.11","0.159110743213876","0.79830049564578","1","0.659639430221995","1","CG40045,Ubc2,Ubc4","FBgn0058045,FBgn0015320,FBgn0015321"
"","REACTOME pathway","R-DME-111885","Opioid Signalling","24","3","0.316","2.069","1.049","0.174186933070318","0.758984427447224","1","0.663003429251195","1","Plc21C,Ac3,CG12069","FBgn0004611,FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-166208","mTORC1-mediated signalling","24","3","0.316","2.069","1.049","0.174186933070318","0.758984427447224","1","0.663003429251195","1","RpS6,eIF4E4,eIF4E5","FBgn0261592,FBgn0035709,FBgn0035823"
"","REACTOME pathway","R-DME-70171","Glycolysis","27","3","0.316","1.8391","0.879","0.221496221276081","0.654633678438407","1","0.711873427583821","1","CG2964,Pgi,CG9010","FBgn0031462,FBgn0003074,FBgn0034173"
"","REACTOME pathway","R-DME-165159","MTOR signalling","31","3","0.316","1.6018","0.68","0.287730784278615","0.541013670514578","1","0.762999968364125","1","RpS6,eIF4E4,eIF4E5","FBgn0261592,FBgn0035709,FBgn0035823"
"","REACTOME pathway","R-DME-5675221","Negative regulation of MAPK pathway","32","3","0.316","1.5518","0.634","0.304574115735203","0.51630700799614","1","0.762999968364125","1","CG6180,CG10298,CG5555","FBgn0032453,FBgn0037432,FBgn0038686"
"","REACTOME pathway","R-DME-352230","Amino acid transport across the plasma membrane","33","3","0.316","1.5047","0.589","0.321456127973395","0.492878290793254","1","0.763458303936814","1","sbm,CG15279,CG7255","FBgn0030574,FBgn0028886,FBgn0036493"
"","REACTOME pathway","R-DME-2980766","Nuclear Envelope Breakdown","37","3","0.316","1.3421","0.424","0.388719588382891","0.410363573821397","1","0.822111348801903","1","Lpin,Nup54,Sec13","FBgn0263593,FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-6806667","Metabolism of fat-soluble vitamins","38","3","0.316","1.3067","0.386","0.405324154369315","0.392197514697157","1","0.822111348801903","1","CG3823,CG5958,CG10863","FBgn0029863,FBgn0031913,FBgn0027552"
"","REACTOME pathway","R-DME-211000","Gene Silencing by RNA","40","3","0.316","1.2414","0.312","0.438104190160955","0.358422593078208","1","0.834853412519105","1","loqs,Nup54,Sec13","FBgn0032515,FBgn0033737,FBgn0024509"
"","REACTOME pathway","R-DME-156580","Phase II - Conjugation of compounds","41","3","0.316","1.2111","0.276","0.454237110757198","0.342717387204174","1","0.841967093661871","1","GstT4,GstT3,Sam-S","FBgn0030484,FBgn0031117,FBgn0005278"
"","REACTOME pathway","R-DME-193144","Estrogen biosynthesis","41","3","0.316","1.2111","0.276","0.454237110757198","0.342717387204174","1","0.841967093661871","1","Ldsdh1,Cyp4e2,CG10863","FBgn0029994,FBgn0014469,FBgn0027552"
"","REACTOME pathway","R-DME-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","42","3","0.316","1.1823","0.242","0.470173271997612","0.32774206290542","1","0.843256063523149","1","betaTub60D,alphaTub84D,betaTub85D","FBgn0003888,FBgn0003885,FBgn0003889"
"","REACTOME pathway","R-DME-429914","Deadenylation-dependent mRNA decay","43","3","0.316","1.1548","0.208","0.485895811773677","0.31345684436449","1","0.843256063523149","1","CG9344,eIF4E4,eIF4E5","FBgn0034564,FBgn0035709,FBgn0035823"
"","REACTOME pathway","R-DME-73887","Death Receptor Signaling","43","3","0.316","1.1548","0.208","0.485895811773677","0.31345684436449","1","0.843256063523149","1","CG8852,key,pbl","FBgn0031548,FBgn0041205,FBgn0003041"
"","REACTOME pathway","R-DME-71406","Pyruvate metabolism and Citric Acid (TCA) cycle","44","3","0.316","1.1286","0.175","0.50138951407327","0.299824753001928","1","0.847899544741708","1","tzn,Mdh2,SdhD","FBgn0037024,FBgn0262559,FBgn0039112"
"","REACTOME pathway","R-DME-3371453","Regulation of HSF1-mediated heat shock response","51","3","0.316","0.9737","-0.038","0.602472538882676","0.220062743746486","1","0.925558335046147","1","Nup54,CG10565,Sec13","FBgn0033737,FBgn0037051,FBgn0024509"
"","REACTOME pathway","R-DME-192456","Digestion of dietary lipid","57","3","0.316","0.8712","-0.199","0.677613259862411","0.169018104110745","1","0.937648134041426","1","CG2772,CG6675,Lip2","FBgn0031533,FBgn0032973,FBgn0024740"
"","REACTOME pathway","R-DME-9013148","CDC42 GTPase cycle","66","3","0.316","0.7524","-0.41","0.769734198856622","0.113659217552808","1","0.963975228428829","1","tum,GM130,pbl","FBgn0086356,FBgn0034697,FBgn0003041"
"","REACTOME pathway","R-DME-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","80","3","0.316","0.6207","-0.688","0.869319004919404","0.0608208257913592","1","0.993189226552929","1","mav,Spn43Aa,Spn55B","FBgn0039914,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-8957275","Post-translational protein phosphorylation","80","3","0.316","0.6207","-0.688","0.869319004919404","0.0608208257913592","1","0.993189226552929","1","mav,Spn43Aa,Spn55B","FBgn0039914,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-428157","Sphingolipid metabolism","81","3","0.316","0.613","-0.706","0.874713767907896","0.0581340376687854","1","0.993189226552929","1","bwa,GalT1,Ugt49C1","FBgn0045064,FBgn0053145,FBgn0034605"
"","REACTOME pathway","R-DME-112314","Neurotransmitter receptors and postsynaptic signal transmission","83","3","0.316","0.5983","-0.741","0.884914204441655","0.053098833645421","1","0.993189226552929","1","GluRIIC,Ac3,CG12069","FBgn0046113,FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-397014","Muscle contraction","93","3","0.316","0.5339","-0.905","0.925571630932798","0.0335899651174075","1","0.993189226552929","1","sqh,Nepl3,CG17237","FBgn0003514,FBgn0031678,FBgn0031410"
"","REACTOME pathway","R-DME-9006931","Signaling by Nuclear Receptors","108","3","0.316","0.4598","-1.121","0.96244033408999","0.0166261848102937","1","0.993189226552929","1","Ldsdh1,CG10863,GATAe","FBgn0029994,FBgn0027552,FBgn0038391"
"","REACTOME pathway","R-DME-111457","Release of apoptotic factors from the mitochondria","3","2","0.211","11.0348","3.464","0.0104993833485196","1.97883620723478","1","0.243821320298915","1","Cyt-c-d,Cyt-c-p","FBgn0086907,FBgn0284248"
"","REACTOME pathway","R-DME-5620971","Pyroptosis","3","2","0.211","11.0348","3.464","0.0104993833485196","1.97883620723478","1","0.243821320298915","1","Cyt-c-d,Cyt-c-p","FBgn0086907,FBgn0284248"
"","REACTOME pathway","R-DME-111458","Formation of apoptosome","4","2","0.211","8.2761","3.049","0.0201590596438885","1.69552973021238","1","0.401503179774893","1","Cyt-c-d,Cyt-c-p","FBgn0086907,FBgn0284248"
"","REACTOME pathway","R-DME-111461","Cytochrome c-mediated apoptotic response","4","2","0.211","8.2761","3.049","0.0201590596438885","1.69552973021238","1","0.401503179774893","1","Cyt-c-d,Cyt-c-p","FBgn0086907,FBgn0284248"
"","REACTOME pathway","R-DME-156842","Eukaryotic Translation Elongation","6","2","0.211","5.5174","2.464","0.0464782025632002","1.33275067562585","1","0.557023533889119","1","eEF1alpha1,eEF1alpha2","FBgn0284245,FBgn0000557"
"","REACTOME pathway","R-DME-3371511","HSF1 activation","7","2","0.211","4.7292","2.242","0.062508833512616","1.20405860546067","1","0.557023533889119","1","eEF1alpha1,eEF1alpha2","FBgn0284245,FBgn0000557"
"","REACTOME pathway","R-DME-73614","Pyrimidine salvage","8","2","0.211","4.138","2.049","0.0800832077901966","1.09645853920406","1","0.557023533889119","1","Gs1l,CG3788","FBgn0019982,FBgn0034800"
"","REACTOME pathway","R-DME-73621","Pyrimidine catabolism","8","2","0.211","4.138","2.049","0.0800832077901966","1.09645853920406","1","0.557023533889119","1","CG3788,pyd3","FBgn0034800,FBgn0037513"
"","REACTOME pathway","R-DME-109606","Intrinsic Pathway for Apoptosis","9","2","0.211","3.6783","1.879","0.0989567105175594","1.00455474979584","1","0.557023533889119","1","Cyt-c-d,Cyt-c-p","FBgn0086907,FBgn0284248"
"","REACTOME pathway","R-DME-111471","Apoptotic factor-mediated response","9","2","0.211","3.6783","1.879","0.0989567105175594","1.00455474979584","1","0.557023533889119","1","Cyt-c-d,Cyt-c-p","FBgn0086907,FBgn0284248"
"","REACTOME pathway","R-DME-5218859","Regulated Necrosis","9","2","0.211","3.6783","1.879","0.0989567105175594","1.00455474979584","1","0.557023533889119","1","Cyt-c-d,Cyt-c-p","FBgn0086907,FBgn0284248"
"","REACTOME pathway","R-DME-73817","Purine ribonucleoside monophosphate biosynthesis","9","2","0.211","3.6783","1.879","0.0989567105175594","1.00455474979584","1","0.557023533889119","1","Paics,CG11089","FBgn0020513,FBgn0039241"
"","REACTOME pathway","R-DME-8964058","HDL remodeling","9","2","0.211","3.6783","1.879","0.0989567105175594","1.00455474979584","1","0.557023533889119","1","CG3164,CG9664","FBgn0025683,FBgn0031515"
"","REACTOME pathway","R-DME-9607240","FLT3 Signaling","9","2","0.211","3.6783","1.879","0.0989567105175594","1.00455474979584","1","0.557023533889119","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-1433559","Regulation of KIT signaling","10","2","0.211","3.3104","1.727","0.118908596068443","0.924786748491927","1","0.572886493209167","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-163841","Gamma carboxylation, hypusine formation and arylsulfatase activation","10","2","0.211","3.3104","1.727","0.118908596068443","0.924786748491927","1","0.572886493209167","1","eEF5,CG7265","FBgn0285952,FBgn0038272"
"","REACTOME pathway","R-DME-8963899","Plasma lipoprotein remodeling","10","2","0.211","3.3104","1.727","0.118908596068443","0.924786748491927","1","0.572886493209167","1","CG3164,CG9664","FBgn0025683,FBgn0031515"
"","REACTOME pathway","R-DME-8964572","Lipid particle organization","10","2","0.211","3.3104","1.727","0.118908596068443","0.924786748491927","1","0.572886493209167","1","Ldsdh1,Drep1","FBgn0029994,FBgn0024732"
"","REACTOME pathway","R-DME-9033658","Blood group systems biosynthesis","10","2","0.211","3.3104","1.727","0.118908596068443","0.924786748491927","1","0.572886493209167","1","GalT1,FucTD","FBgn0053145,FBgn0035217"
"","REACTOME pathway","R-DME-9037629","Lewis blood group biosynthesis","10","2","0.211","3.3104","1.727","0.118908596068443","0.924786748491927","1","0.572886493209167","1","GalT1,FucTD","FBgn0053145,FBgn0035217"
"","REACTOME pathway","R-DME-8964539","Glutamate and glutamine metabolism","11","2","0.211","3.0095","1.59","0.13974000160921","0.854679256080451","1","0.631273014262587","1","Got2,GLS","FBgn0001125,FBgn0261625"
"","REACTOME pathway","R-DME-111931","PKA-mediated phosphorylation of CREB","12","2","0.211","2.7587","1.464","0.161272113152751","0.792440723441362","1","0.659639430221995","1","Ac3,CG12069","FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-163615","PKA activation","12","2","0.211","2.7587","1.464","0.161272113152751","0.792440723441362","1","0.659639430221995","1","Ac3,CG12069","FBgn0023416,FBgn0039796"
"","REACTOME pathway","R-DME-210993","Tie2 Signaling","12","2","0.211","2.7587","1.464","0.161272113152751","0.792440723441362","1","0.659639430221995","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-3238698","WNT ligand biogenesis and trafficking","12","2","0.211","2.7587","1.464","0.161272113152751","0.792440723441362","1","0.659639430221995","1","opm,Wnt4","FBgn0264389,FBgn0010453"
"","REACTOME pathway","R-DME-8949215","Mitochondrial calcium ion transport","12","2","0.211","2.7587","1.464","0.161272113152751","0.792440723441362","1","0.659639430221995","1","CG8728,CG5348","FBgn0033235,FBgn0034156"
"","REACTOME pathway","R-DME-8956320","Nucleotide biosynthesis","12","2","0.211","2.7587","1.464","0.161272113152751","0.792440723441362","1","0.659639430221995","1","Paics,CG11089","FBgn0020513,FBgn0039241"
"","REACTOME pathway","R-DME-193775","Synthesis of bile acids and bile salts via 24-hydroxycholesterol","13","2","0.211","2.5465","1.349","0.183344472977305","0.736732177558505","1","0.683646021397155","1","Fatp3,CG10863","FBgn0034999,FBgn0027552"
"","REACTOME pathway","R-DME-1433557","Signaling by SCF-KIT","14","2","0.211","2.3646","1.242","0.205813418050061","0.686526314728414","1","0.711873427583821","1","CG3277,Tie","FBgn0031518,FBgn0014073"
"","REACTOME pathway","R-DME-1855183","Synthesis of IP2, IP, and Ins in the cytosol","14","2","0.211","2.3646","1.242","0.205813418050061","0.686526314728414","1","0.711873427583821","1","CG17029,CG9391","FBgn0036551,FBgn0037063"
