"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-166166","MyD88-independent TLR4 cascade","38","3","0.359","1.4852","0.571","0.328805937321655","0.483060348909507","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168164","Toll Like Receptor 3 (TLR3) Cascade","38","3","0.359","1.4852","0.571","0.328805937321655","0.483060348909507","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-937061","TRIF(TICAM1)-mediated TLR4 signaling","38","3","0.359","1.4852","0.571","0.328805937321655","0.483060348909507","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-166016","Toll Like Receptor 4 (TLR4) Cascade","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168138","Toll Like Receptor 9 (TLR9) Cascade","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168176","Toll Like Receptor 5 (TLR5) Cascade","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168179","Toll Like Receptor TLR1:TLR2 Cascade","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168188","Toll Like Receptor TLR6:TLR2 Cascade","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-181438","Toll Like Receptor 2 (TLR2) Cascade","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-975155","MyD88 dependent cascade initiated on endosome","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-975871","MyD88 cascade initiated on plasma membrane","39","3","0.359","1.4471","0.533","0.343603152292926","0.463942860506851","1","0.682100352828951","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168142","Toll Like Receptor 10 (TLR10) Cascade","40","3","0.359","1.4109","0.497","0.358372036391189","0.445665885490942","1","0.685782262878732","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-168898","Toll-like Receptor Cascades","41","3","0.359","1.3765","0.461","0.373092698315717","0.428183250321869","1","0.695767464426608","1","Pp2A-29B,CG8878,CG42360","FBgn0260439,FBgn0027504,FBgn0259742"
"","REACTOME pathway","R-DME-6804756","Regulation of TP53 Activity through Phosphorylation","41","3","0.359","1.3765","0.461","0.373092698315717","0.428183250321869","1","0.695767464426608","1","lok,dre4,tefu","FBgn0019686,FBgn0002183,FBgn0045035"
"","REACTOME pathway","R-DME-9013405","RHOD GTPase cycle","41","3","0.359","1.3765","0.461","0.373092698315717","0.428183250321869","1","0.695767464426608","1","Lam,PlexB,PlexA","FBgn0002525,FBgn0025740,FBgn0025741"
"","REACTOME pathway","R-DME-199992","trans-Golgi Network Vesicle Budding","42","3","0.359","1.3437","0.426","0.387746432042603","0.411452189778287","1","0.696977483768069","1","CG3652,Lerp,or","FBgn0031600,FBgn0051072,FBgn0003008"
"","REACTOME pathway","R-DME-181430","Norepinephrine Neurotransmitter Release Cycle","43","3","0.359","1.3125","0.392","0.402315700548274","0.395433018563648","1","0.703381053122248","1","CG4630,CG5592,CG8925","FBgn0033809,FBgn0035645,FBgn0038404"
"","REACTOME pathway","R-DME-422356","Regulation of insulin secretion","43","3","0.359","1.3125","0.392","0.402315700548274","0.395433018563648","1","0.703381053122248","1","crq,Ca-alpha1D,dsb","FBgn0015924,FBgn0001991,FBgn0035290"
"","REACTOME pathway","R-DME-442660","Na+/Cl- dependent neurotransmitter transporters","43","3","0.359","1.3125","0.392","0.402315700548274","0.395433018563648","1","0.703381053122248","1","CG4630,CG5592,CG8925","FBgn0033809,FBgn0035645,FBgn0038404"
"","REACTOME pathway","R-DME-9749641","Aspirin ADME","43","3","0.359","1.3125","0.392","0.402315700548274","0.395433018563648","1","0.703381053122248","1","CG4630,CG5592,CG8925","FBgn0033809,FBgn0035645,FBgn0038404"
"","REACTOME pathway","R-DME-112311","Neurotransmitter clearance","44","3","0.359","1.2826","0.359","0.416784115095259","0.380088841670957","1","0.703381053122248","1","CG4630,CG5592,CG8925","FBgn0033809,FBgn0035645,FBgn0038404"
"","REACTOME pathway","R-DME-72165","mRNA Splicing - Minor Pathway","44","3","0.359","1.2826","0.359","0.416784115095259","0.380088841670957","1","0.703381053122248","1","Sf3b2,Rpb5,CG6841","FBgn0031493,FBgn0033571,FBgn0036828"
"","REACTOME pathway","R-DME-1630316","Glycosaminoglycan metabolism","49","3","0.359","1.1518","0.204","0.487116819697712","0.312366874378569","1","0.762312713712503","1","sfl,pip,Hs2st","FBgn0020251,FBgn0003089,FBgn0024230"
"","REACTOME pathway","R-DME-2682334","EPH-Ephrin signaling","52","3","0.359","1.0853","0.118","0.527291049935008","0.277949600177784","1","0.795738352130847","1","Arpc5,Nmdar1,Pak3","FBgn0031437,FBgn0010399,FBgn0044826"
"","REACTOME pathway","R-DME-5628897","TP53 Regulates Metabolic Genes","59","3","0.359","0.9565","-0.064","0.613729835907218","0.212022763379092","1","0.850101075935819","1","Trx-2,gig,Tor","FBgn0040070,FBgn0005198,FBgn0021796"
"","REACTOME pathway","R-DME-6811434","COPI-dependent Golgi-to-ER retrograde traffic","62","3","0.359","0.9103","-0.136","0.64735368144709","0.188858377858335","1","0.85651259856067","1","CG14535,Klp61F,ArfGAP3","FBgn0031955,FBgn0004378,FBgn0037182"
"","REACTOME pathway","R-DME-425366","Transport of bile salts and organic acids, metal ions and amine compounds","68","3","0.359","0.8299","-0.269","0.708204407896212","0.149841374501031","1","0.892744790275264","1","CG4630,CG5592,CG8925","FBgn0033809,FBgn0035645,FBgn0038404"
"","REACTOME pathway","R-DME-9007101","Rab regulation of trafficking","68","3","0.359","0.8299","-0.269","0.708204407896212","0.149841374501031","1","0.892744790275264","1","gig,CG11396,Rich","FBgn0005198,FBgn0037022,FBgn0028500"
"","REACTOME pathway","R-DME-6807878","COPI-mediated anterograde transport","72","3","0.359","0.7838","-0.351","0.744084043681268","0.128378008478812","1","0.913543801231929","1","hig,Grasp65,ArfGAP3","FBgn0010114,FBgn0036919,FBgn0037182"
"","REACTOME pathway","R-DME-196071","Metabolism of steroid hormones","74","3","0.359","0.7626","-0.391","0.760660951035817","0.118808877927911","1","0.922661191052874","1","CG9265,CG43366,Spn42Db","FBgn0032910,FBgn0263109,FBgn0033112"
"","REACTOME pathway","R-DME-5689603","UCH proteinases","74","3","0.359","0.7626","-0.391","0.760660951035817","0.118808877927911","1","0.922661191052874","1","CG32202,calypso,Ino80","FBgn0052202,FBgn0262166,FBgn0086613"
"","REACTOME pathway","R-DME-69275","G2/M Transition","80","3","0.359","0.7054","-0.503","0.805211567804502","0.0940899945911626","1","0.952965602881626","1","Pp2A-29B,Cdk1,CG4733","FBgn0260439,FBgn0004106,FBgn0038744"
"","REACTOME pathway","R-DME-453274","Mitotic G2-G2/M phases","82","3","0.359","0.6882","-0.539","0.818424522017433","0.0870213665670252","1","0.958617611437086","1","Pp2A-29B,Cdk1,CG4733","FBgn0260439,FBgn0004106,FBgn0038744"
"","REACTOME pathway","R-DME-5389840","Mitochondrial translation elongation","82","3","0.359","0.6882","-0.539","0.818424522017433","0.0870213665670252","1","0.958617611437086","1","mRpS2,mRpL54,mRpL11","FBgn0031639,FBgn0034579,FBgn0038234"
"","REACTOME pathway","R-DME-5419276","Mitochondrial translation termination","84","3","0.359","0.6719","-0.574","0.83086757342991","0.0804681900686518","1","0.960875594904251","1","mRpS2,mRpL54,mRpL11","FBgn0031639,FBgn0034579,FBgn0038234"
"","REACTOME pathway","R-DME-5368287","Mitochondrial translation","85","3","0.359","0.664","-0.591","0.836809971319776","0.0773731534488909","1","0.960875594904251","1","mRpS2,mRpL54,mRpL11","FBgn0031639,FBgn0034579,FBgn0038234"
"","REACTOME pathway","R-DME-196849","Metabolism of water-soluble vitamins and cofactors","91","3","0.359","0.6202","-0.689","0.868803109409168","0.0610786334310716","1","0.981282083395177","1","yl,ACC,CG5687","FBgn0004649,FBgn0033246,FBgn0035293"
"","REACTOME pathway","R-DME-8856688","Golgi-to-ER retrograde transport","93","3","0.359","0.6068","-0.721","0.878167061142291","0.0564228567242562","1","0.987926632797019","1","CG14535,Klp61F,ArfGAP3","FBgn0031955,FBgn0004378,FBgn0037182"
"","REACTOME pathway","R-DME-201681","TCF dependent signaling in response to WNT","96","3","0.359","0.5879","-0.766","0.891100814385846","0.050073159425885","1","0.987926632797019","1","Sox21a,Sox21b,nej","FBgn0036411,FBgn0042630,FBgn0261617"
"","REACTOME pathway","R-DME-68882","Mitotic Anaphase","96","3","0.359","0.5879","-0.766","0.891100814385846","0.050073159425885","1","0.987926632797019","1","Pp2A-29B,CG8878,Nup214","FBgn0260439,FBgn0027504,FBgn0010660"
"","REACTOME pathway","R-DME-927802","Nonsense-Mediated Decay (NMD)","97","3","0.359","0.5818","-0.781","0.895130704322","0.0481135456658351","1","0.987926632797019","1","Pp2A-29B,Smg5,Smg6","FBgn0260439,FBgn0019890,FBgn0039260"
"","REACTOME pathway","R-DME-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","97","3","0.359","0.5818","-0.781","0.895130704322","0.0481135456658351","1","0.987926632797019","1","Pp2A-29B,Smg5,Smg6","FBgn0260439,FBgn0019890,FBgn0039260"
"","REACTOME pathway","R-DME-2555396","Mitotic Metaphase and Anaphase","98","3","0.359","0.5759","-0.796","0.899026136427259","0.0462276823033261","1","0.987926632797019","1","Pp2A-29B,CG8878,Nup214","FBgn0260439,FBgn0027504,FBgn0010660"
"","REACTOME pathway","R-DME-72613","Eukaryotic Translation Initiation","112","3","0.359","0.5039","-0.989","0.941393727606031","0.0262286996720413","1","0.987926632797019","1","eIF2Bdelta,eIF4E3,eIF3a","FBgn0034858,FBgn0265089,FBgn0037249"
"","REACTOME pathway","R-DME-72737","Cap-dependent Translation Initiation","112","3","0.359","0.5039","-0.989","0.941393727606031","0.0262286996720413","1","0.987926632797019","1","eIF2Bdelta,eIF4E3,eIF3a","FBgn0034858,FBgn0265089,FBgn0037249"
"","REACTOME pathway","R-DME-8957322","Metabolism of steroids","118","3","0.359","0.4783","-1.064","0.953917711583978","0.0204890875038483","1","0.990456283299917","1","CG9265,CG43366,Spn42Db","FBgn0032910,FBgn0263109,FBgn0033112"
"","REACTOME pathway","R-DME-71291","Metabolism of amino acids and derivatives","195","3","0.359","0.2894","-1.789","0.99838130242467","0.000703561004828364","1","0.99838130242467","1","fiz,CG5687,CG5653","FBgn0030594,FBgn0035293,FBgn0035943"
"","REACTOME pathway","R-DME-1369007","Mitochondrial ABC transporters","3","2","0.24","12.5413","3.649","0.00816818931104377","2.08787420532505","1","0.309982784354111","1","CG1824,Hmt-1","FBgn0030403,FBgn0038376"
"","REACTOME pathway","R-DME-69541","Stabilization of p53","3","2","0.24","12.5413","3.649","0.00816818931104377","2.08787420532505","1","0.309982784354111","1","lok,tefu","FBgn0019686,FBgn0045035"
"","REACTOME pathway","R-DME-163765","ChREBP activates metabolic gene expression","5","2","0.24","7.5248","2.912","0.0253485956878317","1.59604609557794","1","0.493322669924725","1","Mondo,ACC","FBgn0032940,FBgn0033246"
"","REACTOME pathway","R-DME-214863","Adaptor protein complex binds to TL receptor at the plasma membrane","5","2","0.24","7.5248","2.912","0.0253485956878317","1.59604609557794","1","0.493322669924725","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-389513","CTLA4 inhibitory signaling","5","2","0.24","7.5248","2.912","0.0253485956878317","1.59604609557794","1","0.493322669924725","1","Pp2A-29B,CG32568","FBgn0260439,FBgn0052568"
"","REACTOME pathway","R-DME-214862","Activated PLL kinase is autophosphorylated in the TL receptor 'signalling complex'","6","2","0.24","6.2707","2.649","0.0366969017421427","1.43537060095475","1","0.520375452884638","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-214874","PLL kinase binds to TUB in the TL receptor 'signalling complex'","6","2","0.24","6.2707","2.649","0.0366969017421427","1.43537060095475","1","0.520375452884638","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-5693548","Sensing of DNA Double Strand Breaks","6","2","0.24","6.2707","2.649","0.0366969017421427","1.43537060095475","1","0.520375452884638","1","rad50,tefu","FBgn0034728,FBgn0045035"
"","REACTOME pathway","R-DME-203927","MicroRNA (miRNA) biogenesis","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","Dcr-1,DIP1","FBgn0039016,FBgn0024807"
"","REACTOME pathway","R-DME-3295583","TRP channels","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","Trpgamma,trp","FBgn0032593,FBgn0003861"
"","REACTOME pathway","R-DME-5223345","Miscellaneous transport and binding events","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","Unc-115b,CG17119","FBgn0260463,FBgn0039045"
"","REACTOME pathway","R-DME-5358508","Mismatch Repair","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","Mlh1,Msh6","FBgn0011659,FBgn0036486"
"","REACTOME pathway","R-DME-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","Mlh1,Msh6","FBgn0011659,FBgn0036486"
"","REACTOME pathway","R-DME-5693607","Processing of DNA double-strand break ends","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","rad50,tefu","FBgn0034728,FBgn0045035"
"","REACTOME pathway","R-DME-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","RPA2,Gnf1","FBgn0032906,FBgn0004913"
"","REACTOME pathway","R-DME-69563","p53-Dependent G1 DNA Damage Response","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","lok,tefu","FBgn0019686,FBgn0045035"
"","REACTOME pathway","R-DME-69580","p53-Dependent G1/S DNA damage checkpoint","7","2","0.24","5.3749","2.426","0.0495924281251422","1.30458462743112","1","0.520375452884638","1","lok,tefu","FBgn0019686,FBgn0045035"
"","REACTOME pathway","R-DME-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","8","2","0.24","4.703","2.234","0.0638390239241046","1.19491376181422","1","0.544424934363993","1","Pp2A-29B,CG4733","FBgn0260439,FBgn0038744"
"","REACTOME pathway","R-DME-113510","E2F mediated regulation of DNA replication","8","2","0.24","4.703","2.234","0.0638390239241046","1.19491376181422","1","0.544424934363993","1","Pp2A-29B,CG4733","FBgn0260439,FBgn0038744"
"","REACTOME pathway","R-DME-202670","ERKs are inactivated","8","2","0.24","4.703","2.234","0.0638390239241046","1.19491376181422","1","0.544424934363993","1","Pp2A-29B,CG8878","FBgn0260439,FBgn0027504"
"","REACTOME pathway","R-DME-2995383","Initiation of Nuclear Envelope (NE) Reformation","8","2","0.24","4.703","2.234","0.0638390239241046","1.19491376181422","1","0.544424934363993","1","Pp2A-29B,CG8878","FBgn0260439,FBgn0027504"
"","REACTOME pathway","R-DME-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","8","2","0.24","4.703","2.234","0.0638390239241046","1.19491376181422","1","0.544424934363993","1","Cdk1,lok","FBgn0004106,FBgn0019686"
"","REACTOME pathway","R-DME-214842","DL and DIF homodimers bind to TUB and phosphorylated PLL in the TL receptor 'signalling complex'","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-214844","DL and DIF homodimers complexed with CACT are all phosphorylated in the TL receptor 'signalling complex'","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-214869","Phosphorylated CACT, DL and DIF homodimers dissociate from the TL receptor 'signalling complex'","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-399955","SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","PlexB,PlexA","FBgn0025740,FBgn0025741"
"","REACTOME pathway","R-DME-416700","Other semaphorin interactions","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","PlexB,PlexA","FBgn0025740,FBgn0025741"
"","REACTOME pathway","R-DME-426486","Small interfering RNA (siRNA) biogenesis","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","Dcr-1,DIP1","FBgn0039016,FBgn0024807"
"","REACTOME pathway","R-DME-4419969","Depolymerization of the Nuclear Lamina","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","Lam,Cdk1","FBgn0002525,FBgn0004106"
"","REACTOME pathway","R-DME-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","9","2","0.24","4.1804","2.064","0.0792569776815696","1.10096249270386","1","0.584039282138945","1","rad50,tefu","FBgn0034728,FBgn0045035"
"","REACTOME pathway","R-DME-2500257","Resolution of Sister Chromatid Cohesion","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","Cdk1,SA-2","FBgn0004106,FBgn0043865"
"","REACTOME pathway","R-DME-2559586","DNA Damage/Telomere Stress Induced Senescence","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","rad50,tefu","FBgn0034728,FBgn0045035"
"","REACTOME pathway","R-DME-264876","Insulin processing","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","Sec3,Sec15","FBgn0266669,FBgn0266674"
"","REACTOME pathway","R-DME-389356","CD28 co-stimulation","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","Pak3,Tor","FBgn0044826,FBgn0021796"
"","REACTOME pathway","R-DME-400685","Sema4D in semaphorin signaling","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","PlexB,PlexA","FBgn0025740,FBgn0025741"
"","REACTOME pathway","R-DME-416572","Sema4D induced cell migration and growth-cone collapse","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","PlexB,PlexA","FBgn0025740,FBgn0025741"
"","REACTOME pathway","R-DME-450520","HuR (ELAVL1) binds and stabilizes mRNA","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","fne,Nup214","FBgn0086675,FBgn0010660"
"","REACTOME pathway","R-DME-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers","10","2","0.24","3.7624","1.912","0.0956818272342979","1.01917053956182","1","0.613679514947577","1","Trpgamma,trp","FBgn0032593,FBgn0003861"
"","REACTOME pathway","R-DME-196299","Beta-catenin phosphorylation cascade","11","2","0.24","3.4204","1.774","0.112963249397157","0.947062823596113","1","0.626921524734389","1","Pp2A-29B,CG32568","FBgn0260439,FBgn0052568"
"","REACTOME pathway","R-DME-2022928","HS-GAG biosynthesis","11","2","0.24","3.4204","1.774","0.112963249397157","0.947062823596113","1","0.626921524734389","1","sfl,Hs2st","FBgn0020251,FBgn0024230"
"","REACTOME pathway","R-DME-209442","Formation of the trans-membrane 'signalling complex'","11","2","0.24","3.4204","1.774","0.112963249397157","0.947062823596113","1","0.626921524734389","1","spz,wek","FBgn0003495,FBgn0001990"
"","REACTOME pathway","R-DME-69166","Removal of the Flap Intermediate","11","2","0.24","3.4204","1.774","0.112963249397157","0.947062823596113","1","0.626921524734389","1","RPA2,Fen1","FBgn0032906,FBgn0025832"
"","REACTOME pathway","R-DME-1855204","Synthesis of IP3 and IP4 in the cytosol","12","2","0.24","3.1353","1.649","0.130964024381652","0.882847987995239","1","0.626921524734389","1","Pld3,Pten","FBgn0032923,FBgn0026379"
"","REACTOME pathway","R-DME-2871796","FCERI mediated MAPK activation","12","2","0.24","3.1353","1.649","0.130964024381652","0.882847987995239","1","0.626921524734389","1","Sos,Pak3","FBgn0001965,FBgn0044826"
"","REACTOME pathway","R-DME-69183","Processive synthesis on the lagging strand","12","2","0.24","3.1353","1.649","0.130964024381652","0.882847987995239","1","0.626921524734389","1","RPA2,Fen1","FBgn0032906,FBgn0025832"
"","REACTOME pathway","R-DME-73762","RNA Polymerase I Transcription Initiation","12","2","0.24","3.1353","1.649","0.130964024381652","0.882847987995239","1","0.626921524734389","1","Rpb5,RpI1","FBgn0033571,FBgn0019938"
"","REACTOME pathway","R-DME-189085","Digestion of dietary carbohydrate","13","2","0.24","2.8942","1.533","0.149559070155529","0.825187243621978","1","0.626921524734389","1","Amy-d,Cht5","FBgn0000078,FBgn0038180"
"","REACTOME pathway","R-DME-198753","ERK/MAPK targets","13","2","0.24","2.8942","1.533","0.149559070155529","0.825187243621978","1","0.626921524734389","1","Pp2A-29B,CG8878","FBgn0260439,FBgn0027504"
"","REACTOME pathway","R-DME-399956","CRMPs in Sema3A signaling","13","2","0.24","2.8942","1.533","0.149559070155529","0.825187243621978","1","0.626921524734389","1","PlexB,PlexA","FBgn0025740,FBgn0025741"
"","REACTOME pathway","R-DME-5621575","CD209 (DC-SIGN) signaling","13","2","0.24","2.8942","1.533","0.149559070155529","0.825187243621978","1","0.626921524734389","1","Pak3,nej","FBgn0044826,FBgn0261617"
"","REACTOME pathway","R-DME-1433557","Signaling by SCF-KIT","14","2","0.24","2.6874","1.426","0.168634542247425","0.773053461912178","1","0.654149853214042","1","hop,Sos","FBgn0004864,FBgn0001965"
"","REACTOME pathway","R-DME-3214858","RMTs methylate histone arginines","14","2","0.24","2.6874","1.426","0.168634542247425","0.773053461912178","1","0.654149853214042","1","osa,polybromo","FBgn0261885,FBgn0039227"
"","REACTOME pathway","R-DME-438066","Unblocking of NMDA receptors, glutamate binding and activation","14","2","0.24","2.6874","1.426","0.168634542247425","0.773053461912178","1","0.654149853214042","1","Ir76b,Nmdar1","FBgn0036937,FBgn0010399"
"","REACTOME pathway","R-DME-434313","Intracellular metabolism of fatty acids regulates insulin secretion","15","2","0.24","2.5083","1.327","0.188086994780031","0.725641232575787","1","0.654149853214042","1","crq,dsb","FBgn0015924,FBgn0035290"
"","REACTOME pathway","R-DME-622312","Inflammasomes","15","2","0.24","2.5083","1.327","0.188086994780031","0.725641232575787","1","0.654149853214042","1","Trx-2,CG10086","FBgn0040070,FBgn0037517"
"","REACTOME pathway","R-DME-844456","The NLRP3 inflammasome","15","2","0.24","2.5083","1.327","0.188086994780031","0.725641232575787","1","0.654149853214042","1","Trx-2,CG10086","FBgn0040070,FBgn0037517"
"","REACTOME pathway","R-DME-8849932","Synaptic adhesion-like molecules","15","2","0.24","2.5083","1.327","0.188086994780031","0.725641232575787","1","0.654149853214042","1","Ir76b,Nmdar1","FBgn0036937,FBgn0010399"
"","REACTOME pathway","R-DME-2559580","Oxidative Stress Induced Senescence","16","2","0.24","2.3515","1.234","0.2078225987778","0.68230722871889","1","0.666735473262724","1","Trx-2,Su(z)12","FBgn0040070,FBgn0020887"
"","REACTOME pathway","R-DME-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding","16","2","0.24","2.3515","1.234","0.2078225987778","0.68230722871889","1","0.666735473262724","1","RSG7,CCT5","FBgn0024941,FBgn0010621"
"","REACTOME pathway","R-DME-110320","Translesion Synthesis by POLH","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","RPA2,Gnf1","FBgn0032906,FBgn0004913"
"","REACTOME pathway","R-DME-1236973","Cross-presentation of particulate exogenous antigens (phagosomes)","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","crq,dsb","FBgn0015924,FBgn0035290"
"","REACTOME pathway","R-DME-3108214","SUMOylation of DNA damage response and repair proteins","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","Parp,mu2","FBgn0010247,FBgn0002872"
"","REACTOME pathway","R-DME-380972","Energy dependent regulation of mTOR by LKB1-AMPK","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","gig,Tor","FBgn0005198,FBgn0021796"
"","REACTOME pathway","R-DME-390146","Hippo/Warts pathway","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","ft,tsh","FBgn0001075,FBgn0003866"
"","REACTOME pathway","R-DME-390466","Chaperonin-mediated protein folding","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","RSG7,CCT5","FBgn0024941,FBgn0010621"
"","REACTOME pathway","R-DME-391251","Protein folding","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","RSG7,CCT5","FBgn0024941,FBgn0010621"
"","REACTOME pathway","R-DME-400451","Free fatty acids regulate insulin secretion","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","crq,dsb","FBgn0015924,FBgn0035290"
"","REACTOME pathway","R-DME-499943","Interconversion of nucleotide di- and triphosphates","17","2","0.24","2.2132","1.146","0.227756414041823","0.642529383646966","1","0.666735473262724","1","Trx-2,CG15543","FBgn0040070,FBgn0039799"
